﻿1,2025-10-09,20:00:04,18.5,100.0,
2,2025-10-09,20:02:04,18.5,100.0,
3,2025-10-09,20:04:04,18.4,100.0,
4,2025-10-09,20:06:04,18.3,100.0,
5,2025-10-09,20:08:04,18.3,100.0,
6,2025-10-09,20:10:04,18.3,100.0,
7,2025-10-09,20:12:04,18.4,100.0,
8,2025-10-09,20:14:04,18.3,100.0,
9,2025-10-09,20:16:04,18.3,99.7,
10,2025-10-09,20:18:04,18.3,100.0,
11,2025-10-09,20:20:04,18.3,100.0,
12,2025-10-09,20:22:04,18.4,100.0,
13,2025-10-09,20:24:04,18.4,100.0,
14,2025-10-09,20:26:04,18.4,100.0,
15,2025-10-09,20:28:04,18.4,100.0,
16,2025-10-09,20:30:04,18.4,100.0,
17,2025-10-09,20:32:04,18.3,100.0,
18,2025-10-09,20:34:04,18.3,100.0,
19,2025-10-09,20:36:04,18.3,99.7,
20,2025-10-09,20:38:04,18.2,98.5,
21,2025-10-09,20:40:04,18.2,98.5,
22,2025-10-09,20:42:04,18.2,98.3,
23,2025-10-09,20:44:04,18.2,98.2,
24,2025-10-09,20:46:04,18.2,98.3,
25,2025-10-09,20:48:04,18.2,98.0,
26,2025-10-09,20:50:04,18.2,97.9,
27,2025-10-09,20:52:04,18.2,97.7,
28,2025-10-09,20:54:04,18.2,99.0,
29,2025-10-09,20:56:04,18.2,98.0,
30,2025-10-09,20:58:04,18.2,98.5,
31,2025-10-09,21:00:04,18.2,98.2,
32,2025-10-09,21:02:04,18.2,98.7,
33,2025-10-09,21:04:04,18.2,97.9,
34,2025-10-09,21:06:04,18.3,99.6,
35,2025-10-09,21:08:04,18.2,99.9,
36,2025-10-09,21:10:04,18.2,99.4,
37,2025-10-09,21:12:04,18.1,98.5,
38,2025-10-09,21:14:04,18.1,98.0,
39,2025-10-09,21:16:04,18.2,96.9,
40,2025-10-09,21:18:04,18.2,96.1,
41,2025-10-09,21:20:04,18.2,95.7,
42,2025-10-09,21:22:04,18.2,95.1,
43,2025-10-09,21:24:04,18.2,94.9,
44,2025-10-09,21:26:04,18.3,94.9,
45,2025-10-09,21:28:04,18.2,95.0,
46,2025-10-09,21:30:04,18.2,95.0,
47,2025-10-09,21:32:04,18.2,96.9,
48,2025-10-09,21:34:04,18.2,98.2,
49,2025-10-09,21:36:04,18.2,99.1,
50,2025-10-09,21:38:04,18.2,98.7,
51,2025-10-09,21:40:04,18.1,97.8,
52,2025-10-09,21:42:04,18.1,99.7,
53,2025-10-09,21:44:04,18.1,99.5,
54,2025-10-09,21:46:04,18.1,99.9,
55,2025-10-09,21:48:04,18.1,100.0,
56,2025-10-09,21:50:04,18.1,100.0,
57,2025-10-09,21:52:04,18.1,100.0,
58,2025-10-09,21:54:04,18.0,100.0,
59,2025-10-09,21:56:04,18.0,100.0,
60,2025-10-09,21:58:04,17.9,100.0,
61,2025-10-09,22:00:04,17.9,100.0,
62,2025-10-09,22:02:04,17.9,100.0,
63,2025-10-09,22:04:04,17.8,100.0,
64,2025-10-09,22:06:04,17.8,100.0,
65,2025-10-09,22:08:04,17.7,100.0,
66,2025-10-09,22:10:04,17.7,100.0,
67,2025-10-09,22:12:04,17.6,100.0,
68,2025-10-09,22:14:04,17.6,100.0,
69,2025-10-09,22:16:04,17.5,100.0,
70,2025-10-09,22:18:04,17.5,100.0,
71,2025-10-09,22:20:04,17.5,100.0,
72,2025-10-09,22:22:04,17.5,100.0,
73,2025-10-09,22:24:04,17.6,100.0,
74,2025-10-09,22:26:04,17.6,100.0,
75,2025-10-09,22:28:04,17.6,100.0,
76,2025-10-09,22:30:04,17.6,100.0,
77,2025-10-09,22:32:04,17.5,100.0,
78,2025-10-09,22:34:04,17.5,100.0,
79,2025-10-09,22:36:04,17.6,100.0,
80,2025-10-09,22:38:04,17.6,100.0,
